well,od,time
E 2,0.0478,13202.52
E 2,0.0479,14402.52
E 2,0.0466,15602.52
E 2,0.0479,16802.52
E 2,0.0475,18002.52
E 2,0.0477,19202.52
E 2,0.0472,20402.52
E 2,0.0480,21602.52
E 2,0.0478,22802.52
E 2,0.0478,24002.52
E 2,0.0472,25202.52
E 2,0.0472,26402.52
E 2,0.0474,27602.52
E 2,0.0471,28802.52
E 2,0.0471,30002.52
E 2,0.0468,31202.52
E 2,0.0479,32402.52
E 2,0.0477,33602.52
E 2,0.0471,34802.52
E 2,0.0469,36002.52
E 2,0.0465,37202.52
E 2,0.0467,38402.52
E 2,0.0479,39602.52
E 2,0.0473,40802.52
E 2,0.0478,42002.52
E 2,0.0463,43202.52
E 2,0.0464,44402.52
E 2,0.0468,45602.52
E 2,0.0474,46802.52
E 2,0.0468,48002.52
E 2,0.0458,49202.52
E 2,0.0463,50402.52
E 2,0.0465,51602.52
E 2,0.0461,52802.52
E 2,0.0463,54002.52
E 2,0.0467,55202.52
E 2,0.0459,56402.52
E 2,0.0455,57602.52
E 2,0.0469,58802.52
E 2,0.0455,60002.52
E 2,0.0450,61202.52
E 2,0.0454,62402.52
E 2,0.0458,63602.52
E 2,0.0451,64802.52
E 2,0.0449,66002.52
E 2,0.0459,67202.52
E 2,0.0440,68402.52
E 2,0.0448,69602.52
E 2,0.0451,70802.52
E 2,0.0447,72002.52
E 3,0.0551,2.54
E 3,0.0531,1202.53
E 3,0.0522,2402.53
E 3,0.0515,3602.53
E 3,0.0523,4802.53
E 3,0.0539,6002.53
E 3,0.0556,7202.53
E 3,0.0593,8402.53
E 3,0.0664,9602.53
E 3,0.0775,10802.53
E 3,0.0995,12002.53
E 3,0.1470,13202.53
E 3,0.2270,14402.53
E 3,0.3300,15602.53
E 3,0.4210,16802.53
E 3,0.4740,18002.53
E 3,0.4590,19202.53
E 3,0.4290,20402.53
E 3,0.4040,21602.53
E 3,0.3800,22802.53
E 3,0.3620,24002.53
E 3,0.3670,25202.53
E 3,0.3690,26402.53
E 3,0.3740,27602.53
E 3,0.3800,28802.53
E 3,0.3770,30002.53
E 3,0.3680,31202.53
E 3,0.3580,32402.53
E 3,0.3530,33602.53
E 3,0.3530,34802.53
E 3,0.3480,36002.53
E 3,0.3430,37202.53
E 3,0.3340,38402.53
E 3,0.3290,39602.53
E 3,0.3240,40802.53
E 3,0.3200,42002.53
E 3,0.3160,43202.53
E 3,0.3130,44402.53
E 3,0.3100,45602.53
E 3,0.3120,46802.53
E 3,0.3080,48002.53
E 3,0.3070,49202.53
E 3,0.3050,50402.53
E 3,0.3000,51602.53
E 3,0.4420,52802.53
E 3,0.2240,54002.53
E 3,0.5230,55202.53
E 3,0.7070,56402.53
E 3,0.7110,57602.53
E 3,0.4670,58802.53
E 3,0.4080,60002.53
E 3,0.6010,61202.53
E 3,0.3930,62402.53
E 3,0.1720,63602.53
E 3,0.1840,64802.53
E 3,0.2620,66002.53
E 3,0.2460,67202.53
E 3,0.2780,68402.53
E 3,0.2120,69602.53
E 3,0.2000,70802.53
E 3,0.2230,72002.53
E 4,0.0528,2.56
E 4,0.0530,1202.55
E 4,0.0524,2402.55
E 4,0.0515,3602.55
E 4,0.0531,4802.55
E 4,0.0531,6002.55
E 4,0.0553,7202.55
E 4,0.0579,8402.55
E 4,0.0646,9602.55
E 4,0.0747,10802.55
E 4,0.0945,12002.55
E 4,0.1360,13202.55
E 4,0.2190,14402.55
E 4,0.3300,15602.55
E 4,0.4210,16802.55
E 4,0.4830,18002.55
E 4,0.4900,19202.55
E 4,0.4760,20402.55
E 4,0.4690,21602.55
E 4,0.4890,22802.55
E 4,0.5530,24002.55
E 4,0.6320,25202.55
E 4,0.7690,26402.55
E 4,0.8770,27602.55
E 4,0.9360,28802.55
E 4,1.0100,30002.55
E 4,1.0400,31202.55
E 4,1.0600,32402.55
E 4,1.0600,33602.55
E 4,1.0700,34802.55
E 4,1.0700,36002.55
E 4,1.0700,37202.55
E 4,1.0700,38402.55
E 4,1.0700,39602.55
E 4,1.0600,40802.55
E 4,1.0600,42002.55
E 4,1.0600,43202.55
E 4,1.0600,44402.55
E 4,1.0600,45602.55
E 4,1.0600,46802.55
E 4,1.0500,48002.55
E 4,1.0500,49202.55
E 4,1.0500,50402.55
E 4,1.0500,51602.55
E 4,1.0400,52802.55
E 4,1.0400,54002.55
E 4,1.0400,55202.55
E 4,1.0400,56402.55
E 4,1.0300,57602.55
E 4,1.0300,58802.55
E 4,1.0200,60002.55
E 4,1.0200,61202.55
E 4,1.0200,62402.55
E 4,1.0200,63602.55
E 4,1.0200,64802.55
E 4,1.0200,66002.55
E 4,1.0100,67202.55
E 4,1.0100,68402.55
E 4,1.0100,69602.55
E 4,1.0100,70802.55
E 4,1.0100,72002.55
E 5,0.0517,2.58
E 5,0.0531,1202.57
E 5,0.0526,2402.57
E 5,0.0524,3602.57
E 5,0.0523,4802.57
E 5,0.0534,6002.57
E 5,0.0557,7202.57
E 5,0.0602,8402.57
E 5,0.0682,9602.57
E 5,0.0813,10802.57
E 5,0.1040,12002.57
E 5,0.1510,13202.57
E 5,0.2520,14402.57
E 5,0.3720,15602.57
E 5,0.4540,16802.57
E 5,0.5300,18002.57
E 5,0.5840,19202.57
E 5,0.6490,20402.57
E 5,0.6690,21602.57
E 5,0.7120,22802.57
E 5,0.7880,24002.57
E 5,0.8550,25202.57
E 5,0.9030,26402.57
E 5,0.9430,27602.57
E 5,0.9840,28802.57
E 5,0.9980,30002.57
E 5,1.0200,31202.57
E 5,1.0300,32402.57
E 5,1.0400,33602.57
E 5,1.0600,34802.57
E 5,1.0500,36002.57
E 5,1.0500,37202.57
E 5,1.0500,38402.57
E 5,1.0500,39602.57
E 5,1.0400,40802.57
E 5,1.0500,42002.57
E 5,1.0400,43202.57
E 5,1.0400,44402.57
E 5,1.0400,45602.57
E 5,1.0400,46802.57
E 5,1.0300,48002.57
E 5,1.0300,49202.57
E 5,1.0300,50402.57
E 5,1.0200,51602.57
E 5,1.0200,52802.57
E 5,1.0200,54002.57
E 5,1.0100,55202.57
E 5,1.0100,56402.57
E 5,1.0100,57602.57
E 5,1.0100,58802.57
E 5,1.0000,60002.57
E 5,1.0000,61202.57
E 5,1.0000,62402.57
E 5,0.9990,63602.57
E 5,0.9980,64802.57
E 5,0.9970,66002.57
E 5,0.9950,67202.57
E 5,0.9960,68402.57
E 5,0.9920,69602.57
E 5,1.0200,70802.57
E 5,1.0700,72002.57
E 6,0.0551,2.60
E 6,0.0526,1202.59
E 6,0.0523,2402.59
E 6,0.0517,3602.59
E 6,0.0529,4802.59
E 6,0.0535,6002.59
E 6,0.0547,7202.59
E 6,0.0574,8402.59
E 6,0.0647,9602.59
E 6,0.0739,10802.59
E 6,0.0915,12002.59
E 6,0.1280,13202.59
E 6,0.2120,14402.59
E 6,0.3350,15602.59
E 6,0.4260,16802.59
E 6,0.5040,18002.59
E 6,0.5220,19202.59
E 6,0.5170,20402.59
E 6,0.5040,21602.59
E 6,0.5170,22802.59
E 6,0.5860,24002.59
E 6,0.6580,25202.59
E 6,0.7680,26402.59
E 6,0.8830,27602.59
E 6,0.9610,28802.59
E 6,1.0000,30002.59
E 6,1.0500,31202.59
E 6,1.0700,32402.59
E 6,1.0800,33602.59
E 6,1.0800,34802.59
E 6,1.0800,36002.59
E 6,1.0800,37202.59
E 6,1.0800,38402.59
E 6,1.0800,39602.59
E 6,1.0800,40802.59
E 6,1.0800,42002.59
E 6,1.0800,43202.59
E 6,1.0800,44402.59
E 6,1.0700,45602.59
E 6,1.0700,46802.59
E 6,1.0700,48002.59
E 6,1.0700,49202.59
E 6,1.0700,50402.59
E 6,1.0600,51602.59
E 6,1.0600,52802.59
E 6,1.0500,54002.59
E 6,1.0500,55202.59
E 6,1.0400,56402.59
E 6,1.0400,57602.59
E 6,1.0300,58802.59
E 6,1.0300,60002.59
E 6,1.0300,61202.59
E 6,1.0300,62402.59
E 6,1.0300,63602.59
E 6,1.0200,64802.59
E 6,1.0200,66002.59
E 6,1.0200,67202.59
E 6,1.0100,68402.59
E 6,1.0100,69602.59
E 6,1.0100,70802.59
E 6,1.0100,72002.59
E 7,0.0518,2.62
E 7,0.0524,1202.61
E 7,0.0523,2402.61
E 7,0.0518,3602.61
E 7,0.0530,4802.61
E 7,0.0541,6002.61
E 7,0.0552,7202.61
E 7,0.0576,8402.61
E 7,0.0631,9602.61
E 7,0.0701,10802.61
E 7,0.0856,12002.61
E 7,0.1160,13202.61
E 7,0.1960,14402.61
E 7,0.2870,15602.61
E 7,0.4050,16802.61
E 7,0.4820,18002.61
E 7,0.5250,19202.61
E 7,0.5540,20402.61
E 7,0.5750,21602.61
E 7,0.6250,22802.61
E 7,0.7340,24002.61
E 7,0.8110,25202.61
E 7,0.8800,26402.61
E 7,0.9630,27602.61
E 7,1.0100,28802.61
E 7,1.0400,30002.61
E 7,1.0600,31202.61
E 7,1.0800,32402.61
E 7,1.0800,33602.61
E 7,1.0700,34802.61
E 7,1.0700,36002.61
E 7,1.0700,37202.61
E 7,1.0700,38402.61
E 7,1.0700,39602.61
E 7,1.0600,40802.61
E 7,1.0600,42002.61
E 7,1.0600,43202.61
E 7,1.0600,44402.61
E 7,1.0600,45602.61
E 7,1.0600,46802.61
E 7,1.0500,48002.61
E 7,1.0500,49202.61
E 7,1.0500,50402.61
E 7,1.0500,51602.61
E 7,1.0400,52802.61
E 7,1.0400,54002.61
E 7,1.0300,55202.61
E 7,1.0300,56402.61
E 7,1.0300,57602.61
E 7,1.0300,58802.61
E 7,1.0200,60002.61
E 7,1.0200,61202.61
E 7,1.0200,62402.61
E 7,1.0200,63602.61
E 7,1.0200,64802.61
E 7,1.0100,66002.61
E 7,1.0100,67202.61
E 7,1.0100,68402.61
E 7,1.0000,69602.61
E 7,1.0000,70802.61
E 7,1.0000,72002.61
E 8,0.0554,2.63
E 8,0.0532,1202.62
E 8,0.0526,2402.62
E 8,0.0518,3602.62
E 8,0.0526,4802.62
E 8,0.0539,6002.62
E 8,0.0557,7202.62
E 8,0.0581,8402.62
E 8,0.0634,9602.62
E 8,0.0708,10802.62
E 8,0.0864,12002.62
E 8,0.1160,13202.62
E 8,0.1940,14402.62
E 8,0.2690,15602.62
E 8,0.3960,16802.62
E 8,0.4970,18002.62
E 8,0.5500,19202.62
E 8,0.5850,20402.62
E 8,0.6020,21602.62
E 8,0.6240,22802.62
E 8,0.6670,24002.62
E 8,0.6780,25202.62
E 8,0.6540,26402.62
E 8,0.6480,27602.62
E 8,0.7620,28802.62
E 8,0.8550,30002.62
E 8,0.9300,31202.62
E 8,0.9810,32402.62
E 8,1.0300,33602.62
E 8,1.0500,34802.62
E 8,1.0600,36002.62
E 8,1.0600,37202.62
E 8,1.0600,38402.62
E 8,1.0600,39602.62
E 8,1.0500,40802.62
E 8,1.0500,42002.62
E 8,1.0500,43202.62
E 8,1.0500,44402.62
E 8,1.0500,45602.62
E 8,1.0500,46802.62
E 8,1.0400,48002.62
E 8,1.0400,49202.62
E 8,1.0400,50402.62
E 8,1.0300,51602.62
E 8,1.0300,52802.62
E 8,1.0300,54002.62
E 8,1.0300,55202.62
E 8,1.0200,56402.62
E 8,1.0200,57602.62
E 8,1.0200,58802.62
E 8,1.0200,60002.62
E 8,1.0100,61202.62
E 8,1.0100,62402.62
E 8,1.0100,63602.62
E 8,1.0100,64802.62
E 8,1.0100,66002.62
E 8,1.0100,67202.62
E 8,1.0100,68402.62
E 8,1.0100,69602.62
E 8,1.0000,70802.62
E 8,1.0000,72002.62
E 9,0.0533,2.65
E 9,0.0535,1202.64
E 9,0.0535,2402.64
E 9,0.0516,3602.64
E 9,0.0525,4802.64
E 9,0.0535,6002.64
E 9,0.0551,7202.64
E 9,0.0583,8402.64
E 9,0.0637,9602.64
E 9,0.0731,10802.64
E 9,0.0904,12002.64
E 9,0.1240,13202.64
E 9,0.2020,14402.64
E 9,0.2890,15602.64
E 9,0.3760,16802.64
E 9,0.4560,18002.64
E 9,0.4740,19202.64
E 9,0.4740,20402.64
E 9,0.4690,21602.64
E 9,0.4740,22802.64
E 9,0.5250,24002.64
E 9,0.5990,25202.64
E 9,0.7370,26402.64
E 9,0.8440,27602.64
E 9,0.9110,28802.64
E 9,0.9880,30002.64
E 9,1.0200,31202.64
E 9,1.0400,32402.64
E 9,1.0400,33602.64
E 9,1.0500,34802.64
E 9,1.0500,36002.64
E 9,1.0500,37202.64
E 9,1.0500,38402.64
E 9,1.0400,39602.64
E 9,1.0400,40802.64
E 9,1.0400,42002.64
E 9,1.0400,43202.64
E 9,1.0300,44402.64
E 9,1.0300,45602.64
E 9,1.0300,46802.64
E 9,1.0300,48002.64
E 9,1.0300,49202.64
E 9,1.0300,50402.64
E 9,1.0200,51602.64
E 9,1.0300,52802.64
E 9,1.0300,54002.64
E 9,1.0300,55202.64
E 9,1.0200,56402.64
E 9,1.0200,57602.64
E 9,1.0200,58802.64
E 9,1.0200,60002.64
E 9,1.0200,61202.64
E 9,0.9980,62402.64
E 9,0.9980,63602.64
E 9,0.9970,64802.64
E 9,0.9960,66002.64
E 9,0.9940,67202.64
E 9,0.9910,68402.64
E 9,0.9910,69602.64
E 9,0.9890,70802.64
E 9,0.9900,72002.64
E 10,0.0485,2.67
E 10,0.0481,1202.66
E 10,0.0482,2402.66
E 10,0.0480,3602.66
E 10,0.0481,4802.66
E 10,0.0483,6002.66
E 10,0.0470,7202.66
E 10,0.0473,8402.66
E 10,0.0477,9602.66
E 10,0.0473,10802.66
E 10,0.0483,12002.66
E 10,0.0484,13202.66
E 10,0.0480,14402.66
E 10,0.0476,15602.66
E 10,0.0483,16802.66
E 10,0.0486,18002.66
E 10,0.0483,19202.66
E 10,0.0478,20402.66
E 10,0.0480,21602.66
E 10,0.0476,22802.66
E 10,0.0475,24002.66
E 10,0.0475,25202.66
E 10,0.0482,26402.66
E 10,0.0479,27602.66
E 10,0.0477,28802.66
E 10,0.0478,30002.66
E 10,0.0477,31202.66
E 10,0.0479,32402.66
E 10,0.0476,33602.66
E 10,0.0474,34802.66
E 10,0.0476,36002.66
E 10,0.0469,37202.66
E 10,0.0475,38402.66
E 10,0.0485,39602.66
E 10,0.0479,40802.66
E 10,0.0481,42002.66
E 10,0.0476,43202.66
E 10,0.0477,44402.66
E 10,0.0482,45602.66
E 10,0.0483,46802.66
E 10,0.0481,48002.66
E 10,0.0471,49202.66
E 10,0.0478,50402.66
E 10,0.0468,51602.66
E 10,0.0473,52802.66
E 10,0.0481,54002.66
E 10,0.0476,55202.66
E 10,0.0475,56402.66
E 10,0.0471,57602.66
E 10,0.0479,58802.66
E 10,0.0471,60002.66
E 10,0.0463,61202.66
E 10,0.0462,62402.66
E 10,0.0470,63602.66
E 10,0.0470,64802.66
E 10,0.0466,66002.66
E 10,0.0468,67202.66
E 10,0.0464,68402.66
E 10,0.0460,69602.66
E 10,0.0468,70802.66
E 10,0.0465,72002.66
E 11,0.0485,2.69
E 11,0.0475,1202.68
E 11,0.0479,2402.68
E 11,0.0474,3602.68
E 11,0.0478,4802.68
E 11,0.0478,6002.68
E 11,0.0472,7202.68
E 11,0.0475,8402.68
E 11,0.0486,9602.68
E 11,0.0471,10802.68
E 11,0.0484,12002.68
E 11,0.0476,13202.68
E 11,0.0476,14402.68
E 11,0.0475,15602.68
E 11,0.0483,16802.68
E 11,0.0478,18002.68
E 11,0.0485,19202.68
E 11,0.0474,20402.68
E 11,0.0474,21602.68
E 11,0.0476,22802.68
E 11,0.0479,24002.68
E 11,0.0468,25202.68
E 11,0.0474,26402.68
E 11,0.0475,27602.68
E 11,0.0472,28802.68
E 11,0.0467,30002.68
E 11,0.0463,31202.68
E 11,0.0482,32402.68
E 11,0.0470,33602.68
E 11,0.0473,34802.68
E 11,0.0469,36002.68
E 11,0.0462,37202.68
E 11,0.0464,38402.68
E 11,0.0473,39602.68
E 11,0.0465,40802.68
E 11,0.0472,42002.68
E 11,0.0468,43202.68
E 11,0.0466,44402.68
E 11,0.0466,45602.68
E 11,0.0467,46802.68
E 11,0.0469,48002.68
E 11,0.0452,49202.68
E 11,0.0461,50402.68
E 11,0.0458,51602.68
E 11,0.0458,52802.68
E 11,0.0460,54002.68
E 11,0.0462,55202.68
E 11,0.0461,56402.68
E 11,0.0448,57602.68
E 11,0.0463,58802.68
E 11,0.0453,60002.68
E 11,0.0443,61202.68
E 11,0.0455,62402.68
E 11,0.0450,63602.68
E 11,0.0450,64802.68
E 11,0.0452,66002.68
E 11,0.0449,67202.68
E 11,0.0443,68402.68
E 11,0.0444,69602.68
E 11,0.0447,70802.68
E 11,0.0447,72002.68
E 12,0.0474,2.71
E 12,0.0463,1202.70
E 12,0.0458,2402.70
E 12,0.0456,3602.70
E 12,0.0463,4802.70
E 12,0.0467,6002.70
E 12,0.0458,7202.70
E 12,0.0454,8402.70
E 12,0.0463,9602.70
E 12,0.0456,10802.70
E 12,0.0465,12002.70
E 12,0.0467,13202.70
E 12,0.0456,14402.70
E 12,0.0453,15602.70
E 12,0.0459,16802.70
E 12,0.0457,18002.70
E 12,0.0461,19202.70
E 12,0.0445,20402.70
E 12,0.0448,21602.70
E 12,0.0452,22802.70
E 12,0.0452,24002.70
E 12,0.0447,25202.70
E 12,0.0446,26402.70
E 12,0.0446,27602.70
E 12,0.0448,28802.70
E 12,0.0439,30002.70
E 12,0.0436,31202.70
E 12,0.0449,32402.70
E 12,0.0446,33602.70
E 12,0.0437,34802.70
E 12,0.0437,36002.70
E 12,0.0428,37202.70
E 12,0.0434,38402.70
E 12,0.0441,39602.70
E 12,0.0438,40802.70
E 12,0.0440,42002.70
E 12,0.0428,43202.70
E 12,0.0427,44402.70
E 12,0.0432,45602.70
E 12,0.0430,46802.70
E 12,0.0435,48002.70
E 12,0.0413,49202.70
E 12,0.0418,50402.70
E 12,0.0415,51602.70
E 12,0.0408,52802.70
E 12,0.0409,54002.70
E 12,0.0415,55202.70
E 12,0.0408,56402.70
E 12,0.0397,57602.70
E 12,0.0401,58802.70
E 12,0.0385,60002.70
E 12,0.0375,61202.70
E 12,0.0377,62402.70
E 12,0.0382,63602.70
E 12,0.0387,64802.70
E 12,0.0388,66002.70
E 12,0.0400,67202.70
E 12,0.0385,68402.70
E 12,0.0413,69602.70
E 12,0.0426,70802.70
E 12,0.0415,72002.70
F 1,0.0477,3.33
F 1,0.0472,1203.32
F 1,0.0477,2403.32
F 1,0.0468,3603.32
F 1,0.0479,4803.32
F 1,0.0478,6003.32
F 1,0.0477,7203.32
F 1,0.0475,8403.32
F 1,0.0473,9603.32
F 1,0.0474,10803.32
F 1,0.0483,12003.32
F 1,0.0482,13203.32
F 1,0.0472,14403.32
F 1,0.0466,15603.32
F 1,0.0475,16803.32
F 1,0.0468,18003.32
F 1,0.0477,19203.32
F 1,0.0465,20403.32
F 1,0.0469,21603.32
F 1,0.0470,22803.32
F 1,0.0469,24003.32
F 1,0.0465,25203.32
F 1,0.0467,26403.32
F 1,0.0456,27603.32
F 1,0.0460,28803.32
F 1,0.0458,30003.32
F 1,0.0453,31203.32
F 1,0.0463,32403.32
F 1,0.0466,33603.32
F 1,0.0463,34803.32
F 1,0.0462,36003.32
F 1,0.0445,37203.32
F 1,0.0455,38403.32
F 1,0.0455,39603.32
F 1,0.0456,40803.32
F 1,0.0456,42003.32
F 1,0.0449,43203.32
F 1,0.0450,44403.32
F 1,0.0454,45603.32
F 1,0.0448,46803.32
F 1,0.0449,48003.32
F 1,0.0436,49203.32
F 1,0.0442,50403.32
F 1,0.0436,51603.32
F 1,0.0436,52803.32
F 1,0.0443,54003.32
F 1,0.0434,55203.32
F 1,0.0437,56403.32
F 1,0.0427,57603.32
F 1,0.0437,58803.32
F 1,0.0423,60003.32
F 1,0.0413,61203.32
F 1,0.0414,62403.32
F 1,0.0408,63603.32
F 1,0.0399,64803.32
F 1,0.0396,66003.32
F 1,0.0398,67203.32
F 1,0.0386,68403.32
F 1,0.0391,69603.32
F 1,0.0394,70803.32
F 1,0.0396,72003.32
F 2,0.0471,3.32
F 2,0.0473,1203.31
F 2,0.0477,2403.31
F 2,0.0463,3603.31
F 2,0.0469,4803.31
F 2,0.0470,6003.31
F 2,0.0469,7203.31
F 2,0.0468,8403.31
F 2,0.0472,9603.31
F 2,0.0474,10803.31
F 2,0.0475,12003.31
F 2,0.0474,13203.31
F 2,0.0468,14403.31
F 2,0.0465,15603.31
F 2,0.0477,16803.31
F 2,0.0477,18003.31
F 2,0.0480,19203.31
F 2,0.0463,20403.31
F 2,0.0470,21603.31
F 2,0.0466,22803.31
F 2,0.0470,24003.31
F 2,0.0471,25203.31
F 2,0.0466,26403.31
F 2,0.0465,27603.31
F 2,0.0468,28803.31
F 2,0.0470,30003.31
F 2,0.0464,31203.31
F 2,0.0471,32403.31
F 2,0.0470,33603.31
F 2,0.0470,34803.31
F 2,0.0468,36003.31
F 2,0.0458,37203.31
F 2,0.0464,38403.31
F 2,0.0467,39603.31
F 2,0.0470,40803.31
F 2,0.0469,42003.31
F 2,0.0463,43203.31
F 2,0.0460,44403.31
F 2,0.0460,45603.31
F 2,0.0461,46803.31
F 2,0.0465,48003.31
F 2,0.0456,49203.31
F 2,0.0462,50403.31
F 2,0.0461,51603.31
F 2,0.0455,52803.31
F 2,0.0459,54003.31
F 2,0.0464,55203.31
F 2,0.0462,56403.31
F 2,0.0454,57603.31
F 2,0.0463,58803.31
F 2,0.0458,60003.31
F 2,0.0446,61203.31
F 2,0.0447,62403.31
F 2,0.0450,63603.31
F 2,0.0447,64803.31
F 2,0.0451,66003.31
F 2,0.0453,67203.31
F 2,0.0440,68403.31
F 2,0.0449,69603.31
F 2,0.0440,70803.31
F 2,0.0450,72003.31
F 3,0.0490,3.30
F 3,0.0494,1203.29
F 3,0.0494,2403.29
F 3,0.0491,3603.29
F 3,0.0499,4803.29
F 3,0.0497,6003.29
F 3,0.0493,7203.29
F 3,0.0492,8403.29
F 3,0.0494,9603.29
F 3,0.0487,10803.29
F 3,0.0499,12003.29
F 3,0.0491,13203.29
F 3,0.0492,14403.29
F 3,0.0483,15603.29
F 3,0.0500,16803.29
F 3,0.0488,18003.29
F 3,0.0497,19203.29
F 3,0.0493,20403.29
F 3,0.0499,21603.29
F 3,0.0494,22803.29
F 3,0.0500,24003.29
F 3,0.0495,25203.29
F 3,0.0491,26403.29
F 3,0.0485,27603.29
F 3,0.0490,28803.29
F 3,0.0495,30003.29
F 3,0.0483,31203.29
F 3,0.0492,32403.29
F 3,0.0488,33603.29
F 3,0.0496,34803.29
F 3,0.0496,36003.29
F 3,0.0483,37203.29
F 3,0.0490,38403.29
F 3,0.0494,39603.29
F 3,0.0489,40803.29
F 3,0.0501,42003.29
F 3,0.0488,43203.29
F 3,0.0486,44403.29
F 3,0.0485,45603.29
F 3,0.0491,46803.29
F 3,0.0489,48003.29
F 3,0.0477,49203.29
F 3,0.0491,50403.29
F 3,0.0485,51603.29
F 3,0.0488,52803.29
F 3,0.0489,54003.29
F 3,0.0493,55203.29
F 3,0.0491,56403.29
F 3,0.0486,57603.29
F 3,0.0488,58803.29
F 3,0.0479,60003.29
F 3,0.0478,61203.29
F 3,0.0486,62403.29
F 3,0.0477,63603.29
F 3,0.0477,64803.29
F 3,0.0488,66003.29
F 3,0.0480,67203.29
F 3,0.0469,68403.29
F 3,0.0480,69603.29
F 3,0.0481,70803.29
F 3,0.0479,72003.29
F 4,0.0481,3.28
F 4,0.0482,1203.27
F 4,0.0476,2403.27
F 4,0.0474,3603.27
F 4,0.0485,4803.27
F 4,0.0478,6003.27
F 4,0.0477,7203.27
F 4,0.0477,8403.27
F 4,0.0484,9603.27
F 4,0.0470,10803.27
F 4,0.0483,12003.27
F 4,0.0479,13203.27
F 4,0.0479,14403.27
F 4,0.0475,15603.27
F 4,0.0482,16803.27
F 4,0.0480,18003.27
F 4,0.0483,19203.27
F 4,0.0475,20403.27
F 4,0.0480,21603.27
F 4,0.0477,22803.27
F 4,0.0483,24003.27
F 4,0.0481,25203.27
F 4,0.0483,26403.27
F 4,0.0477,27603.27
F 4,0.0484,28803.27
F 4,0.0480,30003.27
F 4,0.0484,31203.27
F 4,0.0488,32403.27
F 4,0.0487,33603.27
F 4,0.0487,34803.27
F 4,0.0476,36003.27
F 4,0.0479,37203.27
F 4,0.0483,38403.27
F 4,0.0489,39603.27
F 4,0.0483,40803.27
F 4,0.0493,42003.27
F 4,0.0479,43203.27
F 4,0.0478,44403.27
F 4,0.0485,45603.27
F 4,0.0486,46803.27
F 4,0.0488,48003.27
F 4,0.0475,49203.27
F 4,0.0478,50403.27
F 4,0.0479,51603.27
F 4,0.0480,52803.27
F 4,0.0484,54003.27
F 4,0.0484,55203.27
F 4,0.0483,56403.27
F 4,0.0479,57603.27
F 4,0.0486,58803.27
F 4,0.0476,60003.27
F 4,0.0472,61203.27
F 4,0.0481,62403.27
F 4,0.0481,63603.27
F 4,0.0477,64803.27
F 4,0.0485,66003.27
F 4,0.0480,67203.27
F 4,0.0469,68403.27
F 4,0.0471,69603.27
F 4,0.0472,70803.27
F 4,0.0474,72003.27
F 5,0.0460,3.26
F 5,0.0462,1203.25
F 5,0.0470,2403.25
F 5,0.0464,3603.25
F 5,0.0464,4803.25
F 5,0.0465,6003.25
F 5,0.0463,7203.25
F 5,0.0465,8403.25
F 5,0.0473,9603.25
F 5,0.0466,10803.25
F 5,0.0475,12003.25
F 5,0.0467,13203.25
F 5,0.0469,14403.25
F 5,0.0464,15603.25
F 5,0.0478,16803.25
F 5,0.0470,18003.25
F 5,0.0470,19203.25
F 5,0.0464,20403.25
F 5,0.0467,21603.25
F 5,0.0480,22803.25
F 5,0.0470,24003.25
F 5,0.0467,25203.25
F 5,0.0468,26403.25
F 5,0.0471,27603.25
F 5,0.0470,28803.25
F 5,0.0465,30003.25
F 5,0.0473,31203.25
F 5,0.0468,32403.25
F 5,0.0469,33603.25
F 5,0.0476,34803.25
F 5,0.0473,36003.25
F 5,0.0461,37203.25
F 5,0.0472,38403.25
F 5,0.0473,39603.25
F 5,0.0475,40803.25
F 5,0.0474,42003.25
F 5,0.0466,43203.25
F 5,0.0469,44403.25
F 5,0.0469,45603.25
F 5,0.0475,46803.25
F 5,0.0473,48003.25
F 5,0.0466,49203.25
F 5,0.0474,50403.25
F 5,0.0462,51603.25
F 5,0.0467,52803.25
F 5,0.0466,54003.25
F 5,0.0475,55203.25
F 5,0.0466,56403.25
F 5,0.0461,57603.25
F 5,0.0473,58803.25
F 5,0.0463,60003.25
F 5,0.0460,61203.25
F 5,0.0464,62403.25
F 5,0.0469,63603.25
F 5,0.0462,64803.25
F 5,0.0466,66003.25
F 5,0.0467,67203.25
F 5,0.0458,68403.25
F 5,0.0461,69603.25
F 5,0.0464,70803.25
F 5,0.0463,72003.25
F 6,0.0471,3.24
F 6,0.0474,1203.23
F 6,0.0473,2403.23
F 6,0.0470,3603.23
F 6,0.0471,4803.23
F 6,0.0474,6003.23
F 6,0.0472,7203.23
F 6,0.0469,8403.23
F 6,0.0479,9603.23
F 6,0.0463,10803.23
F 6,0.0475,12003.23
F 6,0.0476,13203.23
F 6,0.0477,14403.23
F 6,0.0465,15603.23
F 6,0.0479,16803.23
F 6,0.0476,18003.23
F 6,0.0478,19203.23
F 6,0.0468,20403.23
F 6,0.0475,21603.23
F 6,0.0476,22803.23
F 6,0.0478,24003.23
F 6,0.0472,25203.23
F 6,0.0476,26403.23
F 6,0.0475,27603.23
F 6,0.0473,28803.23
F 6,0.0475,30003.23
F 6,0.0472,31203.23
F 6,0.0479,32403.23
F 6,0.0475,33603.23
F 6,0.0471,34803.23
F 6,0.0478,36003.23
F 6,0.0465,37203.23
F 6,0.0472,38403.23
F 6,0.0471,39603.23
F 6,0.0479,40803.23
